dataset,method,image_id,height,width,runtime_s,status
BSDS500,GWi,65084,481,321,0.026290,OK
BSDS500,GWi,69000,321,481,0.030829,OK
BSDS500,GWi,69007,321,481,0.025020,OK
BSDS500,GWi,69022,321,481,0.026089,OK
BSDS500,GWi,70011,321,481,0.023659,OK
BSDS500,GWi,70090,481,321,0.024464,OK
BSDS500,GWi,71076,481,321,0.023982,OK
BSDS500,GWi,71099,321,481,0.025138,OK
BSDS500,GWi,77062,321,481,0.025198,OK
BSDS500,GWi,78098,321,481,0.024666,OK
BSDS500,GWi,79073,321,481,0.025632,OK
BSDS500,GWi,80085,321,481,0.026773,OK
BSDS500,GWi,80090,481,321,0.026266,OK
BSDS500,GWi,8068,321,481,0.026617,OK
BSDS500,GWi,81066,321,481,0.026049,OK
BSDS500,GWi,81090,481,321,0.026875,OK
BSDS500,GWi,81095,321,481,0.026868,OK
BSDS500,GWi,87015,321,481,0.024627,OK
BSDS500,GWi,92014,321,481,0.026721,OK
BSDS500,GWi,94095,321,481,0.027300,OK
BSDS500,GWi,97010,321,481,0.026586,OK
BSDS500,GWC,100007,321,481,0.057215,OK
BSDS500,GWC,100039,321,481,0.057911,OK
BSDS500,GWC,100099,321,481,0.058213,OK
BSDS500,GWC,10081,321,481,0.055640,OK
BSDS500,GWC,101027,321,481,0.056606,OK
BSDS500,GWC,101084,481,321,0.054651,OK
BSDS500,GWC,102062,321,481,0.058163,OK
BSDS500,GWC,103006,321,481,0.052393,OK
BSDS500,GWC,103029,321,481,0.056862,OK
BSDS500,GWC,103078,321,481,0.060050,OK
BSDS500,GWC,104010,481,321,0.057133,OK
BSDS500,GWC,104055,481,321,0.057340,OK
BSDS500,GWC,105027,321,481,0.055666,OK
BSDS500,GWC,106005,321,481,0.056289,OK
BSDS500,GWC,106047,321,481,0.056257,OK
BSDS500,GWC,107014,321,481,0.057858,OK
BSDS500,GWC,107045,321,481,0.056208,OK
BSDS500,GWC,107072,321,481,0.053583,OK
BSDS500,GWC,108004,321,481,0.058405,OK
BSDS500,GWC,108036,321,481,0.058298,OK
BSDS500,GWC,108069,321,481,0.059369,OK
BSDS500,GWC,109055,321,481,0.057952,OK
BSDS500,GWC,112056,321,481,0.057941,OK
BSDS500,GWC,112090,321,481,0.055793,OK
BSDS500,GWC,117025,481,321,0.059101,OK
BSDS500,GWC,118015,321,481,0.059871,OK
BSDS500,GWC,118031,321,481,0.058992,OK
BSDS500,GWC,118072,321,481,0.055371,OK
BSDS500,GWC,120003,321,481,0.053712,OK
BSDS500,GWC,120093,321,481,0.054867,OK
BSDS500,GWC,123057,321,481,0.056724,OK
BSDS500,GWC,128035,321,481,0.055992,OK
BSDS500,GWC,130014,481,321,0.057271,OK
BSDS500,GWC,130066,321,481,0.055219,OK
BSDS500,GWC,134049,321,481,0.057886,OK
BSDS500,GWC,134067,481,321,0.053451,OK
BSDS500,GWC,140006,481,321,0.056479,OK
BSDS500,GWC,140088,481,321,0.055545,OK
BSDS500,GWC,14085,321,481,0.057064,OK
BSDS500,GWC,14092,321,481,0.058221,OK
BSDS500,GWC,141012,321,481,0.054239,OK
BSDS500,GWC,141048,321,481,0.052797,OK
BSDS500,GWC,145059,321,481,0.055150,OK
BSDS500,GWC,145079,321,481,0.053578,OK
BSDS500,GWC,146074,321,481,0.055506,OK
BSDS500,GWC,147077,481,321,0.054921,OK
BSDS500,GWC,147080,321,481,0.053277,OK
BSDS500,GWC,15011,321,481,0.054964,OK
BSDS500,GWC,15062,321,481,0.053668,OK
BSDS500,GWC,156054,481,321,0.055683,OK
BSDS500,GWC,157032,321,481,0.057535,OK
BSDS500,GWC,157087,321,481,0.060917,OK
BSDS500,GWC,159002,481,321,0.057913,OK
BSDS500,GWC,159022,321,481,0.057069,OK
